"";"table";"number";"date";"currency.name";"currency.code";"currency.mid";"trading_date";"currency.ask";"currency.bid"
"14577";"C";"078/C/NBP/2017";"2017-04-21";"dolar kanadyjski";"CAD";NA;"2017-04-20";2,9669;2,9081
"14578";"C";"078/C/NBP/2017";"2017-04-21";"euro";"EUR";NA;"2017-04-20";4,3082;4,2228
"14579";"C";"078/C/NBP/2017";"2017-04-21";"forint (Wêgry)";"HUF";NA;"2017-04-20";0,013715;0,013443
"14580";"C";"078/C/NBP/2017";"2017-04-21";"frank szwajcarski";"CHF";NA;"2017-04-20";4,0194;3,9398
"14581";"C";"078/C/NBP/2017";"2017-04-21";"funt szterling";"GBP";NA;"2017-04-20";5,1276;5,026
"14582";"C";"078/C/NBP/2017";"2017-04-21";"jen (Japonia)";"JPY";NA;"2017-04-20";0,036691;0,035965
"14583";"C";"078/C/NBP/2017";"2017-04-21";"korona czeska";"CZK";NA;"2017-04-20";0,1596;0,1564
"14584";"C";"078/C/NBP/2017";"2017-04-21";"korona duñska";"DKK";NA;"2017-04-20";0,5791;0,5677
"14585";"C";"078/C/NBP/2017";"2017-04-21";"korona norweska";"NOK";NA;"2017-04-20";0,4665;0,4573
"14586";"C";"078/C/NBP/2017";"2017-04-21";"korona szwedzka";"SEK";NA;"2017-04-20";0,4474;0,4386
"14587";"C";"078/C/NBP/2017";"2017-04-21";"SDR (MFW)";"XDR";NA;"2017-04-20";5,4825;5,3739
"14588";"C";"079/C/NBP/2017";"2017-04-24";"dolar amerykañski";"USD";NA;"2017-04-21";4,043;3,963
"14589";"C";"079/C/NBP/2017";"2017-04-24";"dolar australijski";"AUD";NA;"2017-04-21";3,0475;2,9871
"14590";"C";"079/C/NBP/2017";"2017-04-24";"dolar kanadyjski";"CAD";NA;"2017-04-21";2,9937;2,9345
"14591";"C";"079/C/NBP/2017";"2017-04-24";"euro";"EUR";NA;"2017-04-21";4,3239;4,2383
"14592";"C";"079/C/NBP/2017";"2017-04-24";"forint (Wêgry)";"HUF";NA;"2017-04-21";0,013765;0,013493
"14593";"C";"079/C/NBP/2017";"2017-04-24";"frank szwajcarski";"CHF";NA;"2017-04-21";4,0473;3,9671
"14594";"C";"079/C/NBP/2017";"2017-04-24";"funt szterling";"GBP";NA;"2017-04-21";5,1703;5,0679
"14595";"C";"079/C/NBP/2017";"2017-04-24";"jen (Japonia)";"JPY";NA;"2017-04-21";0,037047;0,036313
"14596";"C";"079/C/NBP/2017";"2017-04-24";"korona czeska";"CZK";NA;"2017-04-21";0,1604;0,1572
"14597";"C";"079/C/NBP/2017";"2017-04-24";"korona duñska";"DKK";NA;"2017-04-21";0,5814;0,5698
"14598";"C";"079/C/NBP/2017";"2017-04-24";"korona norweska";"NOK";NA;"2017-04-21";0,4668;0,4576
"14599";"C";"079/C/NBP/2017";"2017-04-24";"korona szwedzka";"SEK";NA;"2017-04-21";0,4479;0,4391
"14600";"C";"079/C/NBP/2017";"2017-04-24";"SDR (MFW)";"XDR";NA;"2017-04-21";5,4946;5,3858
"14601";"C";"080/C/NBP/2017";"2017-04-25";"dolar amerykañski";"USD";NA;"2017-04-24";3,9386;3,8606
"14602";"C";"080/C/NBP/2017";"2017-04-25";"dolar australijski";"AUD";NA;"2017-04-24";2,9786;2,9196
"14603";"C";"080/C/NBP/2017";"2017-04-25";"dolar kanadyjski";"CAD";NA;"2017-04-24";2,9252;2,8672
"14604";"C";"080/C/NBP/2017";"2017-04-25";"euro";"EUR";NA;"2017-04-24";4,2794;4,1946
"14605";"C";"080/C/NBP/2017";"2017-04-25";"forint (Wêgry)";"HUF";NA;"2017-04-24";0,013743;0,013471
"14606";"C";"080/C/NBP/2017";"2017-04-25";"frank szwajcarski";"CHF";NA;"2017-04-24";3,9618;3,8834
"14607";"C";"080/C/NBP/2017";"2017-04-25";"funt szterling";"GBP";NA;"2017-04-24";5,033;4,9334
"14608";"C";"080/C/NBP/2017";"2017-04-25";"jen (Japonia)";"JPY";NA;"2017-04-24";0,035761;0,035053
"14609";"C";"080/C/NBP/2017";"2017-04-25";"korona czeska";"CZK";NA;"2017-04-24";0,1596;0,1564
"14610";"C";"080/C/NBP/2017";"2017-04-25";"korona duñska";"DKK";NA;"2017-04-24";0,5752;0,5638
"14611";"C";"080/C/NBP/2017";"2017-04-25";"korona norweska";"NOK";NA;"2017-04-24";0,4608;0,4516
"14612";"C";"080/C/NBP/2017";"2017-04-25";"korona szwedzka";"SEK";NA;"2017-04-24";0,446;0,4372
"14613";"C";"080/C/NBP/2017";"2017-04-25";"SDR (MFW)";"XDR";NA;"2017-04-24";5,4526;5,3446
"14614";"C";"081/C/NBP/2017";"2017-04-26";"dolar amerykañski";"USD";NA;"2017-04-25";3,9131;3,8357
"14615";"C";"081/C/NBP/2017";"2017-04-26";"dolar australijski";"AUD";NA;"2017-04-25";2,9462;2,8878
"14616";"C";"081/C/NBP/2017";"2017-04-26";"dolar kanadyjski";"CAD";NA;"2017-04-25";2,8773;2,8203
"14617";"C";"081/C/NBP/2017";"2017-04-26";"euro";"EUR";NA;"2017-04-25";4,2646;4,1802
"14618";"C";"081/C/NBP/2017";"2017-04-26";"forint (Wêgry)";"HUF";NA;"2017-04-25";0,013682;0,013412
"14619";"C";"081/C/NBP/2017";"2017-04-26";"frank szwajcarski";"CHF";NA;"2017-04-25";3,9355;3,8575
"14620";"C";"081/C/NBP/2017";"2017-04-26";"funt szterling";"GBP";NA;"2017-04-25";5,0155;4,9161
"14621";"C";"081/C/NBP/2017";"2017-04-26";"jen (Japonia)";"JPY";NA;"2017-04-25";0,035376;0,034676
"14622";"C";"081/C/NBP/2017";"2017-04-26";"korona czeska";"CZK";NA;"2017-04-25";0,159;0,1558
"14623";"C";"081/C/NBP/2017";"2017-04-26";"korona duñska";"DKK";NA;"2017-04-25";0,5732;0,5618
"14624";"C";"081/C/NBP/2017";"2017-04-26";"korona norweska";"NOK";NA;"2017-04-25";0,4561;0,4471
"14625";"C";"081/C/NBP/2017";"2017-04-26";"korona szwedzka";"SEK";NA;"2017-04-25";0,4436;0,4348
"14626";"C";"081/C/NBP/2017";"2017-04-26";"SDR (MFW)";"XDR";NA;"2017-04-25";5,3793;5,2727
"14627";"C";"082/C/NBP/2017";"2017-04-27";"dolar amerykañski";"USD";NA;"2017-04-26";3,9221;3,8445
"14628";"C";"082/C/NBP/2017";"2017-04-27";"dolar australijski";"AUD";NA;"2017-04-26";2,9297;2,8717
"14629";"C";"082/C/NBP/2017";"2017-04-27";"dolar kanadyjski";"CAD";NA;"2017-04-26";2,8871;2,8299
"14630";"C";"082/C/NBP/2017";"2017-04-27";"euro";"EUR";NA;"2017-04-26";4,2708;4,1862
"14631";"C";"082/C/NBP/2017";"2017-04-27";"forint (Wêgry)";"HUF";NA;"2017-04-26";0,013648;0,013378
"14632";"C";"082/C/NBP/2017";"2017-04-27";"frank szwajcarski";"CHF";NA;"2017-04-26";3,9444;3,8662
"14633";"C";"082/C/NBP/2017";"2017-04-27";"funt szterling";"GBP";NA;"2017-04-26";5,0321;4,9325
"14634";"C";"082/C/NBP/2017";"2017-04-27";"jen (Japonia)";"JPY";NA;"2017-04-26";0,035199;0,034501
"14635";"C";"082/C/NBP/2017";"2017-04-27";"korona czeska";"CZK";NA;"2017-04-26";0,1584;0,1552
"14636";"C";"082/C/NBP/2017";"2017-04-27";"korona duñska";"DKK";NA;"2017-04-26";0,5741;0,5627
"14637";"C";"082/C/NBP/2017";"2017-04-27";"korona norweska";"NOK";NA;"2017-04-26";0,4564;0,4474
"14638";"C";"082/C/NBP/2017";"2017-04-27";"korona szwedzka";"SEK";NA;"2017-04-26";0,447;0,4382
"14639";"C";"082/C/NBP/2017";"2017-04-27";"SDR (MFW)";"XDR";NA;"2017-04-26";5,3682;5,2618
"14640";"C";"083/C/NBP/2017";"2017-04-28";"dolar amerykañski";"USD";NA;"2017-04-27";3,9263;3,8485
"14641";"C";"083/C/NBP/2017";"2017-04-28";"dolar australijski";"AUD";NA;"2017-04-27";2,9255;2,8675
"14642";"C";"083/C/NBP/2017";"2017-04-28";"dolar kanadyjski";"CAD";NA;"2017-04-27";2,8861;2,8289
"14643";"C";"083/C/NBP/2017";"2017-04-28";"euro";"EUR";NA;"2017-04-27";4,2652;4,1808
"14644";"C";"083/C/NBP/2017";"2017-04-28";"forint (Wêgry)";"HUF";NA;"2017-04-27";0,013675;0,013405
"14645";"C";"083/C/NBP/2017";"2017-04-28";"frank szwajcarski";"CHF";NA;"2017-04-27";3,9429;3,8649
"14646";"C";"083/C/NBP/2017";"2017-04-28";"funt szterling";"GBP";NA;"2017-04-27";5,0584;4,9582
"14647";"C";"083/C/NBP/2017";"2017-04-28";"jen (Japonia)";"JPY";NA;"2017-04-27";0,035201;0,034503
"14648";"C";"083/C/NBP/2017";"2017-04-28";"korona czeska";"CZK";NA;"2017-04-27";0,1581;0,1549
"14649";"C";"083/C/NBP/2017";"2017-04-28";"korona duñska";"DKK";NA;"2017-04-27";0,5734;0,562
"14650";"C";"083/C/NBP/2017";"2017-04-28";"korona norweska";"NOK";NA;"2017-04-27";0,4566;0,4476
"14651";"C";"083/C/NBP/2017";"2017-04-28";"korona szwedzka";"SEK";NA;"2017-04-27";0,4433;0,4345
"14652";"C";"083/C/NBP/2017";"2017-04-28";"SDR (MFW)";"XDR";NA;"2017-04-27";5,3582;5,252
"14653";"C";"084/C/NBP/2017";"2017-05-02";"dolar amerykañski";"USD";NA;"2017-04-28";3,9057;3,8283
"14654";"C";"084/C/NBP/2017";"2017-05-02";"dolar australijski";"AUD";NA;"2017-04-28";2,9134;2,8558
"14655";"C";"084/C/NBP/2017";"2017-05-02";"dolar kanadyjski";"CAD";NA;"2017-04-28";2,8592;2,8026
"14656";"C";"084/C/NBP/2017";"2017-05-02";"euro";"EUR";NA;"2017-04-28";4,2645;4,1801
"14657";"C";"084/C/NBP/2017";"2017-05-02";"forint (Wêgry)";"HUF";NA;"2017-04-28";0,013655;0,013385
"14658";"C";"084/C/NBP/2017";"2017-05-02";"frank szwajcarski";"CHF";NA;"2017-04-28";3,9359;3,8579
"14659";"C";"084/C/NBP/2017";"2017-05-02";"funt szterling";"GBP";NA;"2017-04-28";5,0492;4,9492
"14660";"C";"084/C/NBP/2017";"2017-05-02";"jen (Japonia)";"JPY";NA;"2017-04-28";0,03504;0,034346
"14661";"C";"084/C/NBP/2017";"2017-05-02";"korona czeska";"CZK";NA;"2017-04-28";0,1583;0,1551
"14662";"C";"084/C/NBP/2017";"2017-05-02";"korona duñska";"DKK";NA;"2017-04-28";0,5734;0,562
"14663";"C";"084/C/NBP/2017";"2017-05-02";"korona norweska";"NOK";NA;"2017-04-28";0,4572;0,4482
"14664";"C";"084/C/NBP/2017";"2017-05-02";"korona szwedzka";"SEK";NA;"2017-04-28";0,4427;0,4339
"14665";"C";"084/C/NBP/2017";"2017-05-02";"SDR (MFW)";"XDR";NA;"2017-04-28";5,3658;5,2596
"14666";"C";"085/C/NBP/2017";"2017-05-04";"dolar amerykañski";"USD";NA;"2017-05-02";3,8939;3,8167
"14667";"C";"085/C/NBP/2017";"2017-05-04";"dolar australijski";"AUD";NA;"2017-05-02";2,927;2,869
"14668";"C";"085/C/NBP/2017";"2017-05-04";"dolar kanadyjski";"CAD";NA;"2017-05-02";2,8396;2,7834
"14669";"C";"085/C/NBP/2017";"2017-05-04";"euro";"EUR";NA;"2017-05-02";4,2473;4,1631
"14670";"C";"085/C/NBP/2017";"2017-05-04";"forint (Wêgry)";"HUF";NA;"2017-05-02";0,013613;0,013343
"14671";"C";"085/C/NBP/2017";"2017-05-04";"frank szwajcarski";"CHF";NA;"2017-05-02";3,9197;3,8421
"14672";"C";"085/C/NBP/2017";"2017-05-04";"funt szterling";"GBP";NA;"2017-05-02";5,0275;4,9279
"14673";"C";"085/C/NBP/2017";"2017-05-04";"jen (Japonia)";"JPY";NA;"2017-05-02";0,034733;0,034045
"14674";"C";"085/C/NBP/2017";"2017-05-04";"korona czeska";"CZK";NA;"2017-05-02";0,1579;0,1547
"14675";"C";"085/C/NBP/2017";"2017-05-04";"korona duñska";"DKK";NA;"2017-05-02";0,5711;0,5597
"14676";"C";"085/C/NBP/2017";"2017-05-04";"korona norweska";"NOK";NA;"2017-05-02";0,4526;0,4436
"14677";"C";"085/C/NBP/2017";"2017-05-04";"korona szwedzka";"SEK";NA;"2017-05-02";0,4411;0,4323
"14678";"C";"085/C/NBP/2017";"2017-05-04";"SDR (MFW)";"XDR";NA;"2017-05-02";5,3276;5,2222
"14679";"C";"086/C/NBP/2017";"2017-05-05";"dolar amerykañski";"USD";NA;"2017-05-04";3,8996;3,8224
"14680";"C";"086/C/NBP/2017";"2017-05-05";"dolar australijski";"AUD";NA;"2017-05-04";2,881;2,824
"14681";"C";"086/C/NBP/2017";"2017-05-05";"dolar kanadyjski";"CAD";NA;"2017-05-04";2,8393;2,7831
"14682";"C";"086/C/NBP/2017";"2017-05-05";"euro";"EUR";NA;"2017-05-04";4,2644;4,18
"14683";"C";"086/C/NBP/2017";"2017-05-05";"forint (Wêgry)";"HUF";NA;"2017-05-04";0,013672;0,013402
"14684";"C";"086/C/NBP/2017";"2017-05-05";"frank szwajcarski";"CHF";NA;"2017-05-04";3,9318;3,854
"14685";"C";"086/C/NBP/2017";"2017-05-05";"funt szterling";"GBP";NA;"2017-05-04";5,0341;4,9345
"14686";"C";"086/C/NBP/2017";"2017-05-05";"jen (Japonia)";"JPY";NA;"2017-05-04";0,034583;0,033899
"14687";"C";"086/C/NBP/2017";"2017-05-05";"korona czeska";"CZK";NA;"2017-05-04";0,1591;0,1559
"14688";"C";"086/C/NBP/2017";"2017-05-05";"korona duñska";"DKK";NA;"2017-05-04";0,5734;0,562
"14689";"C";"086/C/NBP/2017";"2017-05-05";"korona norweska";"NOK";NA;"2017-05-04";0,4488;0,44
"14690";"C";"086/C/NBP/2017";"2017-05-05";"korona szwedzka";"SEK";NA;"2017-05-04";0,4412;0,4324
"14691";"C";"086/C/NBP/2017";"2017-05-05";"SDR (MFW)";"XDR";NA;"2017-05-04";5,3476;5,2418
"14692";"C";"087/C/NBP/2017";"2017-05-08";"dolar amerykañski";"USD";NA;"2017-05-05";3,8787;3,8019
"14693";"C";"087/C/NBP/2017";"2017-05-08";"dolar australijski";"AUD";NA;"2017-05-05";2,8681;2,8113
"14694";"C";"087/C/NBP/2017";"2017-05-08";"dolar kanadyjski";"CAD";NA;"2017-05-05";2,8213;2,7655
"14695";"C";"087/C/NBP/2017";"2017-05-08";"euro";"EUR";NA;"2017-05-05";4,2598;4,1754
"14696";"C";"087/C/NBP/2017";"2017-05-08";"forint (Wêgry)";"HUF";NA;"2017-05-05";0,013658;0,013388
"14697";"C";"087/C/NBP/2017";"2017-05-08";"frank szwajcarski";"CHF";NA;"2017-05-05";3,9256;3,8478
"14698";"C";"087/C/NBP/2017";"2017-05-08";"funt szterling";"GBP";NA;"2017-05-05";5,023;4,9236
"14699";"C";"087/C/NBP/2017";"2017-05-08";"jen (Japonia)";"JPY";NA;"2017-05-05";0,034475;0,033793
"14700";"C";"087/C/NBP/2017";"2017-05-08";"korona czeska";"CZK";NA;"2017-05-05";0,159;0,1558
"14701";"C";"087/C/NBP/2017";"2017-05-08";"korona duñska";"DKK";NA;"2017-05-05";0,5728;0,5614
"14702";"C";"087/C/NBP/2017";"2017-05-08";"korona norweska";"NOK";NA;"2017-05-05";0,4504;0,4414
"14703";"C";"087/C/NBP/2017";"2017-05-08";"korona szwedzka";"SEK";NA;"2017-05-05";0,441;0,4322
"14704";"C";"087/C/NBP/2017";"2017-05-08";"SDR (MFW)";"XDR";NA;"2017-05-05";5,3365;5,2309
"14705";"C";"088/C/NBP/2017";"2017-05-09";"dolar amerykañski";"USD";NA;"2017-05-08";3,8842;3,8072
"14706";"C";"088/C/NBP/2017";"2017-05-09";"dolar australijski";"AUD";NA;"2017-05-08";2,8705;2,8137
"14707";"C";"088/C/NBP/2017";"2017-05-09";"dolar kanadyjski";"CAD";NA;"2017-05-08";2,837;2,7808
"14708";"C";"088/C/NBP/2017";"2017-05-09";"euro";"EUR";NA;"2017-05-08";4,2508;4,1666
"14709";"C";"088/C/NBP/2017";"2017-05-09";"forint (Wêgry)";"HUF";NA;"2017-05-08";0,013637;0,013367
"14710";"C";"088/C/NBP/2017";"2017-05-09";"frank szwajcarski";"CHF";NA;"2017-05-08";3,8968;3,8196
"14711";"C";"088/C/NBP/2017";"2017-05-09";"funt szterling";"GBP";NA;"2017-05-08";5,0267;4,9271
"14712";"C";"088/C/NBP/2017";"2017-05-09";"jen (Japonia)";"JPY";NA;"2017-05-08";0,034461;0,033779
"14713";"C";"088/C/NBP/2017";"2017-05-09";"korona czeska";"CZK";NA;"2017-05-08";0,1592;0,156
"14714";"C";"088/C/NBP/2017";"2017-05-09";"korona duñska";"DKK";NA;"2017-05-08";0,5713;0,5599
"14715";"C";"088/C/NBP/2017";"2017-05-09";"korona norweska";"NOK";NA;"2017-05-08";0,4504;0,4414
"14716";"C";"088/C/NBP/2017";"2017-05-09";"korona szwedzka";"SEK";NA;"2017-05-08";0,44;0,4312
"14717";"C";"088/C/NBP/2017";"2017-05-09";"SDR (MFW)";"XDR";NA;"2017-05-08";5,3156;5,2104
"14718";"C";"089/C/NBP/2017";"2017-05-10";"dolar amerykañski";"USD";NA;"2017-05-09";3,9218;3,8442
"14719";"C";"089/C/NBP/2017";"2017-05-10";"dolar australijski";"AUD";NA;"2017-05-09";2,8832;2,8262
"14720";"C";"089/C/NBP/2017";"2017-05-10";"dolar kanadyjski";"CAD";NA;"2017-05-09";2,8548;2,7982
"14721";"C";"089/C/NBP/2017";"2017-05-10";"euro";"EUR";NA;"2017-05-09";4,2734;4,1888
"14722";"C";"089/C/NBP/2017";"2017-05-10";"forint (Wêgry)";"HUF";NA;"2017-05-09";0,013726;0,013454
"14723";"C";"089/C/NBP/2017";"2017-05-10";"frank szwajcarski";"CHF";NA;"2017-05-09";3,9061;3,8287
"14724";"C";"089/C/NBP/2017";"2017-05-10";"funt szterling";"GBP";NA;"2017-05-09";5,0705;4,9701
"14725";"C";"089/C/NBP/2017";"2017-05-10";"jen (Japonia)";"JPY";NA;"2017-05-09";0,034404;0,033722
"14726";"C";"089/C/NBP/2017";"2017-05-10";"korona czeska";"CZK";NA;"2017-05-09";0,1602;0,157
"14727";"C";"089/C/NBP/2017";"2017-05-10";"korona duñska";"DKK";NA;"2017-05-09";0,5744;0,563
"14728";"C";"089/C/NBP/2017";"2017-05-10";"korona norweska";"NOK";NA;"2017-05-09";0,4525;0,4435
"14729";"C";"089/C/NBP/2017";"2017-05-10";"korona szwedzka";"SEK";NA;"2017-05-09";0,4415;0,4327
"14730";"C";"089/C/NBP/2017";"2017-05-10";"SDR (MFW)";"XDR";NA;"2017-05-09";5,3541;5,2481
"14731";"C";"090/C/NBP/2017";"2017-05-11";"dolar amerykañski";"USD";NA;"2017-05-10";3,9194;3,8418
"14732";"C";"090/C/NBP/2017";"2017-05-11";"dolar australijski";"AUD";NA;"2017-05-10";2,8942;2,8368
"14733";"C";"090/C/NBP/2017";"2017-05-11";"dolar kanadyjski";"CAD";NA;"2017-05-10";2,8609;2,8043
"14734";"C";"090/C/NBP/2017";"2017-05-11";"euro";"EUR";NA;"2017-05-10";4,261;4,1766
"14735";"C";"090/C/NBP/2017";"2017-05-11";"forint (Wêgry)";"HUF";NA;"2017-05-10";0,013719;0,013447
"14736";"C";"090/C/NBP/2017";"2017-05-11";"frank szwajcarski";"CHF";NA;"2017-05-10";3,8932;3,8162
"14737";"C";"090/C/NBP/2017";"2017-05-11";"funt szterling";"GBP";NA;"2017-05-10";5,0702;4,9698
"14738";"C";"090/C/NBP/2017";"2017-05-11";"jen (Japonia)";"JPY";NA;"2017-05-10";0,034425;0,033743
"14739";"C";"090/C/NBP/2017";"2017-05-11";"korona czeska";"CZK";NA;"2017-05-10";0,1602;0,157
"14740";"C";"090/C/NBP/2017";"2017-05-11";"korona duñska";"DKK";NA;"2017-05-10";0,5727;0,5613
"14741";"C";"090/C/NBP/2017";"2017-05-11";"korona norweska";"NOK";NA;"2017-05-10";0,4535;0,4445
"14742";"C";"090/C/NBP/2017";"2017-05-11";"korona szwedzka";"SEK";NA;"2017-05-10";0,4402;0,4314
"14743";"C";"090/C/NBP/2017";"2017-05-11";"SDR (MFW)";"XDR";NA;"2017-05-10";5,3488;5,2428
"14744";"C";"091/C/NBP/2017";"2017-05-12";"dolar amerykañski";"USD";NA;"2017-05-11";3,9227;3,8451
"14745";"C";"091/C/NBP/2017";"2017-05-12";"dolar australijski";"AUD";NA;"2017-05-11";2,8865;2,8293
"14746";"C";"091/C/NBP/2017";"2017-05-12";"dolar kanadyjski";"CAD";NA;"2017-05-11";2,8544;2,7978
"14747";"C";"091/C/NBP/2017";"2017-05-12";"euro";"EUR";NA;"2017-05-11";4,2632;4,1788
"14748";"C";"091/C/NBP/2017";"2017-05-12";"forint (Wêgry)";"HUF";NA;"2017-05-11";0,013739;0,013467
"14749";"C";"091/C/NBP/2017";"2017-05-12";"frank szwajcarski";"CHF";NA;"2017-05-11";3,8915;3,8145
"14750";"C";"091/C/NBP/2017";"2017-05-12";"funt szterling";"GBP";NA;"2017-05-11";5,0476;4,9476
"14751";"C";"091/C/NBP/2017";"2017-05-12";"jen (Japonia)";"JPY";NA;"2017-05-11";0,03449;0,033808
"14752";"C";"091/C/NBP/2017";"2017-05-12";"korona czeska";"CZK";NA;"2017-05-11";0,1604;0,1572
"14753";"C";"091/C/NBP/2017";"2017-05-12";"korona duñska";"DKK";NA;"2017-05-11";0,5731;0,5617
"14754";"C";"091/C/NBP/2017";"2017-05-12";"korona norweska";"NOK";NA;"2017-05-11";0,456;0,447
"14755";"C";"091/C/NBP/2017";"2017-05-12";"korona szwedzka";"SEK";NA;"2017-05-11";0,4421;0,4333
"14756";"C";"091/C/NBP/2017";"2017-05-12";"SDR (MFW)";"XDR";NA;"2017-05-11";5,3516;5,2456
"14757";"C";"092/C/NBP/2017";"2017-05-15";"dolar amerykañski";"USD";NA;"2017-05-12";3,8991;3,8219
"14758";"C";"092/C/NBP/2017";"2017-05-15";"dolar australijski";"AUD";NA;"2017-05-12";2,8862;2,829
"14759";"C";"092/C/NBP/2017";"2017-05-15";"dolar kanadyjski";"CAD";NA;"2017-05-12";2,8451;2,7887
"14760";"C";"092/C/NBP/2017";"2017-05-15";"euro";"EUR";NA;"2017-05-12";4,259;4,1746
"14761";"C";"092/C/NBP/2017";"2017-05-15";"forint (Wêgry)";"HUF";NA;"2017-05-12";0,013738;0,013466
"14762";"C";"092/C/NBP/2017";"2017-05-15";"frank szwajcarski";"CHF";NA;"2017-05-12";3,8806;3,8038
"14763";"C";"092/C/NBP/2017";"2017-05-15";"funt szterling";"GBP";NA;"2017-05-12";5,0263;4,9267
"14764";"C";"092/C/NBP/2017";"2017-05-15";"jen (Japonia)";"JPY";NA;"2017-05-12";0,034385;0,033705
"14765";"C";"092/C/NBP/2017";"2017-05-15";"korona czeska";"CZK";NA;"2017-05-12";0,1602;0,157
"14766";"C";"092/C/NBP/2017";"2017-05-15";"korona duñska";"DKK";NA;"2017-05-12";0,5724;0,561
"14767";"C";"092/C/NBP/2017";"2017-05-15";"korona norweska";"NOK";NA;"2017-05-12";0,4549;0,4459
"14768";"C";"092/C/NBP/2017";"2017-05-15";"korona szwedzka";"SEK";NA;"2017-05-12";0,4411;0,4323
"14769";"C";"092/C/NBP/2017";"2017-05-15";"SDR (MFW)";"XDR";NA;"2017-05-12";5,3549;5,2489
"14770";"C";"093/C/NBP/2017";"2017-05-16";"dolar amerykañski";"USD";NA;"2017-05-15";3,8635;3,7869
"14771";"C";"093/C/NBP/2017";"2017-05-16";"dolar australijski";"AUD";NA;"2017-05-15";2,8697;2,8129
"14772";"C";"093/C/NBP/2017";"2017-05-16";"dolar kanadyjski";"CAD";NA;"2017-05-15";2,8325;2,7765
"14773";"C";"093/C/NBP/2017";"2017-05-16";"euro";"EUR";NA;"2017-05-15";4,2419;4,1579
"14774";"C";"093/C/NBP/2017";"2017-05-16";"forint (Wêgry)";"HUF";NA;"2017-05-15";0,013735;0,013463
"14775";"C";"093/C/NBP/2017";"2017-05-16";"frank szwajcarski";"CHF";NA;"2017-05-15";3,8778;3,801
"14776";"C";"093/C/NBP/2017";"2017-05-16";"funt szterling";"GBP";NA;"2017-05-15";4,987;4,8882
"14777";"C";"093/C/NBP/2017";"2017-05-16";"jen (Japonia)";"JPY";NA;"2017-05-15";0,033999;0,033325
"14778";"C";"093/C/NBP/2017";"2017-05-16";"korona czeska";"CZK";NA;"2017-05-15";0,1601;0,1569
"14779";"C";"093/C/NBP/2017";"2017-05-16";"korona duñska";"DKK";NA;"2017-05-15";0,5702;0,559
"14780";"C";"093/C/NBP/2017";"2017-05-16";"korona norweska";"NOK";NA;"2017-05-15";0,4536;0,4446
"14781";"C";"093/C/NBP/2017";"2017-05-16";"korona szwedzka";"SEK";NA;"2017-05-15";0,4377;0,4291
"14782";"C";"093/C/NBP/2017";"2017-05-16";"SDR (MFW)";"XDR";NA;"2017-05-15";5,3258;5,2204
"14783";"C";"094/C/NBP/2017";"2017-05-17";"dolar amerykañski";"USD";NA;"2017-05-16";3,8235;3,7477
"14784";"C";"094/C/NBP/2017";"2017-05-17";"dolar australijski";"AUD";NA;"2017-05-16";2,8408;2,7846
"14785";"C";"094/C/NBP/2017";"2017-05-17";"dolar kanadyjski";"CAD";NA;"2017-05-16";2,8103;2,7547
"14786";"C";"094/C/NBP/2017";"2017-05-17";"euro";"EUR";NA;"2017-05-16";4,2318;4,148
"14787";"C";"094/C/NBP/2017";"2017-05-17";"forint (Wêgry)";"HUF";NA;"2017-05-16";0,013688;0,013416
"14788";"C";"094/C/NBP/2017";"2017-05-17";"frank szwajcarski";"CHF";NA;"2017-05-16";3,868;3,7914
"14789";"C";"094/C/NBP/2017";"2017-05-17";"funt szterling";"GBP";NA;"2017-05-16";4,931;4,8334
"14790";"C";"094/C/NBP/2017";"2017-05-17";"jen (Japonia)";"JPY";NA;"2017-05-16";0,033686;0,033018
"14791";"C";"094/C/NBP/2017";"2017-05-17";"korona czeska";"CZK";NA;"2017-05-16";0,1602;0,157
"14792";"C";"094/C/NBP/2017";"2017-05-17";"korona duñska";"DKK";NA;"2017-05-16";0,5689;0,5577
"14793";"C";"094/C/NBP/2017";"2017-05-17";"korona norweska";"NOK";NA;"2017-05-16";0,4509;0,4419
"14794";"C";"094/C/NBP/2017";"2017-05-17";"korona szwedzka";"SEK";NA;"2017-05-16";0,4343;0,4257
"14795";"C";"094/C/NBP/2017";"2017-05-17";"SDR (MFW)";"XDR";NA;"2017-05-16";5,2853;5,1807
"14796";"C";"095/C/NBP/2017";"2017-05-18";"dolar amerykañski";"USD";NA;"2017-05-17";3,8008;3,7256
"14797";"C";"095/C/NBP/2017";"2017-05-18";"dolar australijski";"AUD";NA;"2017-05-17";2,8137;2,7579
"14798";"C";"095/C/NBP/2017";"2017-05-18";"dolar kanadyjski";"CAD";NA;"2017-05-17";2,792;2,7368
"14799";"C";"095/C/NBP/2017";"2017-05-18";"euro";"EUR";NA;"2017-05-17";4,2285;4,1447
"14800";"C";"095/C/NBP/2017";"2017-05-18";"forint (Wêgry)";"HUF";NA;"2017-05-17";0,013683;0,013413
"14801";"C";"095/C/NBP/2017";"2017-05-18";"frank szwajcarski";"CHF";NA;"2017-05-17";3,8793;3,8025
"14802";"C";"095/C/NBP/2017";"2017-05-18";"funt szterling";"GBP";NA;"2017-05-17";4,9228;4,8254
"14803";"C";"095/C/NBP/2017";"2017-05-18";"jen (Japonia)";"JPY";NA;"2017-05-17";0,034113;0,033437
